code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,is_attrition,date_registration,module_presentation_length,early_assessment_count_expected,early_assessment_weight_expected,assessment_submission_count_early,assessment_score_mean_early,assessment_score_std_early,assessment_score_max_early,assessment_score_min_early,assessment_weighted_score_sum_early,assessment_mean_submission_delay_early,assessment_late_submission_count_early,assessment_banked_count_early,assessment_type_count_cma_early,assessment_type_count_tma_early,vle_total_clicks_early,vle_event_count_early,vle_active_days_early,vle_unique_sites_early,vle_clicks_dataplus_early,vle_clicks_dualpane_early,vle_clicks_externalquiz_early,vle_clicks_forumng_early,vle_clicks_glossary_early,vle_clicks_homepage_early,vle_clicks_htmlactivity_early,vle_clicks_oucollaborate_early,vle_clicks_oucontent_early,vle_clicks_ouelluminate_early,vle_clicks_ouwiki_early,vle_clicks_page_early,vle_clicks_questionnaire_early,vle_clicks_quiz_early,vle_clicks_repeatactivity_early,vle_clicks_resource_early,vle_clicks_sharedsubpage_early,vle_clicks_subpage_early,vle_clicks_url_early,assessment_submission_ratio_early,assessment_weighted_score_ratio_early,registration_lead_days
DDD,2013J,542244,F,North Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,1,-198.0,261,2,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0
DDD,2013J,542321,M,North Region,HE Qualification,0-10%,35-55,1,60,N,Withdrawn,1,-38.0,261,2,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
DDD,2013J,542558,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,0,-32.0,261,2,22.5,2.0,84.0,1.4142135623730951,85.0,83.0,18.925,-8.5,0.0,0.0,0.0,2.0,660.0,360.0,39.0,133.0,0.0,0.0,6.0,47.0,0.0,101.0,0.0,15.0,32.0,0.0,29.0,0.0,0.0,0.0,0.0,76.0,0.0,333.0,21.0,1.0,0.8411111111111111,32.0
DDD,2013J,543481,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,90,N,Fail,0,-151.0,261,2,22.5,2.0,74.5,0.7071067811865476,75.0,74.0,16.75,3.5,1.0,0.0,0.0,2.0,1010.0,302.0,52.0,71.0,0.0,0.0,8.0,236.0,0.0,261.0,0.0,6.0,188.0,0.0,105.0,0.0,0.0,0.0,0.0,30.0,0.0,158.0,18.0,1.0,0.7444444444444445,151.0
DDD,2013J,543648,F,South Region,A Level or Equivalent,60-70%,0-35,0,120,Y,Fail,0,-205.0,261,2,22.5,2.0,64.0,4.242640687119285,67.0,61.0,14.475,3.5,1.0,0.0,0.0,2.0,738.0,306.0,52.0,87.0,0.0,0.0,9.0,96.0,0.0,220.0,0.0,1.0,81.0,0.0,22.0,0.0,0.0,0.0,0.0,61.0,0.0,206.0,42.0,1.0,0.6433333333333333,205.0
DDD,2013J,543683,M,Scotland,Lower Than A Level,40-50%,35-55,1,60,N,Fail,0,-135.0,261,2,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,135.0
DDD,2013J,543723,M,South Region,HE Qualification,70-80%,35-55,0,60,N,Pass,0,-38.0,261,2,22.5,2.0,75.5,3.5355339059327378,78.0,73.0,17.05,-11.0,0.0,0.0,0.0,2.0,287.0,135.0,24.0,58.0,0.0,0.0,7.0,39.0,0.0,66.0,0.0,0.0,18.0,0.0,30.0,0.0,0.0,0.0,0.0,9.0,0.0,100.0,18.0,1.0,0.7577777777777778,38.0
DDD,2013J,543788,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass,0,-45.0,261,2,22.5,2.0,93.0,1.4142135623730951,94.0,92.0,20.95,-0.5,0.0,0.0,0.0,2.0,683.0,255.0,35.0,92.0,0.0,0.0,1.0,210.0,6.0,126.0,0.0,2.0,59.0,0.0,50.0,0.0,0.0,0.0,0.0,29.0,0.0,174.0,26.0,1.0,0.9311111111111111,45.0
DDD,2013J,543825,M,North Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass,0,-86.0,261,2,22.5,2.0,46.0,24.041630560342615,63.0,29.0,9.925,0.0,0.0,0.0,0.0,2.0,99.0,43.0,16.0,20.0,0.0,0.0,2.0,0.0,0.0,45.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,1.0,1.0,0.4411111111111111,86.0
DDD,2013J,544031,M,South West Region,A Level or Equivalent,50-60%,35-55,0,180,N,Withdrawn,1,-42.0,261,2,22.5,2.0,78.5,12.020815280171307,87.0,70.0,17.45,3.0,1.0,0.0,0.0,2.0,101.0,50.0,13.0,15.0,0.0,0.0,0.0,14.0,0.0,29.0,0.0,0.0,22.0,0.0,26.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,1.0,0.7755555555555556,42.0
DDD,2013J,544155,M,North Western Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn,1,-95.0,261,2,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
DDD,2013J,544499,F,Wales,Lower Than A Level,10-20,0-35,1,180,N,Withdrawn,1,-60.0,261,2,22.5,1.0,51.0,0.0,51.0,51.0,5.1,8.0,1.0,0.0,0.0,1.0,207.0,75.0,17.0,25.0,0.0,0.0,2.0,14.0,0.0,60.0,0.0,0.0,33.0,0.0,41.0,0.0,0.0,0.0,0.0,12.0,0.0,42.0,3.0,0.5,0.22666666666666666,60.0
DDD,2013J,544576,M,Ireland,A Level or Equivalent,80-90%,0-35,0,60,Y,Pass,0,-38.0,261,2,22.5,2.0,69.0,7.0710678118654755,74.0,64.0,15.4,10.0,2.0,0.0,0.0,2.0,363.0,183.0,41.0,47.0,0.0,0.0,5.0,80.0,0.0,97.0,0.0,8.0,65.0,0.0,16.0,0.0,0.0,0.0,0.0,9.0,0.0,60.0,23.0,1.0,0.6844444444444444,38.0
DDD,2013J,544587,F,South East Region,Lower Than A Level,90-100%,35-55,0,120,Y,Withdrawn,1,-20.0,261,2,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,23.0,3.0,19.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,15.0,0.0,0.0,0.0,20.0
DDD,2013J,544594,M,London Region,A Level or Equivalent,90-100%,0-35,0,90,N,Distinction,0,-143.0,261,2,22.5,2.0,74.0,4.242640687119285,77.0,71.0,16.725,-5.5,0.0,0.0,0.0,2.0,693.0,311.0,60.0,64.0,0.0,0.0,16.0,156.0,0.0,210.0,0.0,9.0,84.0,0.0,43.0,0.0,0.0,0.0,0.0,23.0,0.0,122.0,30.0,1.0,0.7433333333333334,143.0
DDD,2013J,544649,M,North Region,Lower Than A Level,,35-55,1,60,N,Withdrawn,1,-137.0,261,2,22.5,1.0,67.0,0.0,67.0,67.0,6.7,0.0,0.0,0.0,0.0,1.0,556.0,248.0,44.0,54.0,0.0,0.0,6.0,51.0,0.0,157.0,0.0,7.0,34.0,0.0,30.0,0.0,0.0,0.0,0.0,51.0,0.0,210.0,10.0,0.5,0.2977777777777778,137.0
DDD,2013J,544982,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,0,-58.0,261,2,22.5,2.0,80.5,12.020815280171307,89.0,72.0,17.9,0.0,0.0,0.0,0.0,2.0,77.0,45.0,14.0,24.0,0.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,22.0,8.0,1.0,0.7955555555555555,58.0
DDD,2013J,545093,F,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,0,-202.0,261,2,22.5,2.0,89.5,2.1213203435596424,91.0,88.0,20.1,-1.0,0.0,0.0,0.0,2.0,824.0,296.0,50.0,85.0,0.0,0.0,6.0,244.0,3.0,198.0,0.0,2.0,60.0,0.0,70.0,0.0,0.0,0.0,0.0,48.0,0.0,158.0,35.0,1.0,0.8933333333333334,202.0
DDD,2013J,545124,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,0,-53.0,261,2,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,2.0,8.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,53.0
DDD,2013J,545179,M,West Midlands Region,HE Qualification,10-20,0-35,0,90,N,Fail,0,-32.0,261,2,22.5,2.0,75.0,2.8284271247461903,77.0,73.0,16.925,0.0,0.0,0.0,0.0,2.0,341.0,160.0,26.0,57.0,0.0,0.0,9.0,53.0,0.0,79.0,0.0,0.0,68.0,0.0,17.0,0.0,0.0,0.0,0.0,14.0,0.0,94.0,7.0,1.0,0.7522222222222222,32.0
DDD,2013J,545211,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,0,-192.0,261,2,22.5,2.0,76.0,8.48528137423857,82.0,70.0,17.25,-1.0,0.0,0.0,0.0,2.0,377.0,199.0,43.0,78.0,0.0,0.0,6.0,61.0,0.0,71.0,0.0,0.0,105.0,0.0,23.0,0.0,0.0,0.0,0.0,30.0,0.0,71.0,10.0,1.0,0.7666666666666667,192.0
DDD,2013J,545255,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,90,N,Pass,0,-135.0,261,2,22.5,2.0,81.5,7.7781745930520225,87.0,76.0,18.2,0.0,1.0,0.0,0.0,2.0,517.0,200.0,22.0,88.0,0.0,0.0,4.0,49.0,0.0,144.0,0.0,12.0,39.0,0.0,18.0,0.0,0.0,0.0,0.0,28.0,0.0,202.0,21.0,1.0,0.8088888888888889,135.0
DDD,2013J,545769,M,South West Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,0,-99.0,261,2,22.5,2.0,73.5,13.435028842544403,83.0,64.0,16.775,-1.0,0.0,0.0,0.0,2.0,449.0,191.0,33.0,47.0,0.0,0.0,3.0,217.0,0.0,124.0,0.0,0.0,19.0,0.0,27.0,0.0,0.0,0.0,0.0,10.0,0.0,39.0,10.0,1.0,0.7455555555555555,99.0
DDD,2013J,545991,M,Wales,A Level or Equivalent,70-80%,0-35,0,90,N,Fail,0,-32.0,261,2,22.5,1.0,84.0,0.0,84.0,84.0,8.4,-2.0,0.0,0.0,0.0,1.0,428.0,144.0,35.0,41.0,0.0,0.0,11.0,19.0,0.0,129.0,0.0,0.0,101.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,132.0,22.0,0.5,0.37333333333333335,32.0
DDD,2013J,546293,M,Scotland,HE Qualification,40-50%,35-55,1,60,Y,Fail,0,-122.0,261,2,22.5,2.0,42.0,11.313708498984761,50.0,34.0,9.25,-40.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4111111111111111,122.0
DDD,2013J,546403,M,North Western Region,Lower Than A Level,60-70%,0-35,1,180,N,Withdrawn,1,-53.0,261,2,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
DDD,2013J,546722,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,0,-49.0,261,2,22.5,2.0,82.5,6.363961030678928,87.0,78.0,18.675,-1.5,0.0,0.0,0.0,2.0,440.0,180.0,28.0,72.0,0.0,0.0,10.0,88.0,1.0,96.0,0.0,0.0,61.0,0.0,25.0,0.0,0.0,0.0,0.0,18.0,0.0,117.0,24.0,1.0,0.8300000000000001,49.0
DDD,2013J,546809,F,South Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,1,-39.0,261,2,22.5,1.0,20.0,0.0,20.0,20.0,2.0,8.0,1.0,0.0,0.0,1.0,71.0,21.0,7.0,6.0,0.0,0.0,0.0,13.0,0.0,12.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.5,0.08888888888888889,39.0
DDD,2013J,546852,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,0,-86.0,261,2,22.5,2.0,77.5,7.7781745930520225,83.0,72.0,17.3,-0.5,0.0,0.0,0.0,2.0,599.0,258.0,43.0,74.0,0.0,0.0,6.0,106.0,82.0,133.0,0.0,2.0,41.0,0.0,34.0,0.0,0.0,0.0,0.0,27.0,0.0,140.0,28.0,1.0,0.768888888888889,86.0
DDD,2013J,547378,M,Wales,A Level or Equivalent,0-10%,0-35,1,120,N,Withdrawn,1,-151.0,261,2,22.5,1.0,57.0,0.0,57.0,57.0,5.7,-2.0,0.0,0.0,0.0,1.0,189.0,79.0,27.0,25.0,0.0,0.0,6.0,0.0,0.0,75.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,37.0,1.0,0.5,0.25333333333333335,151.0
DDD,2013J,547448,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Distinction,0,-169.0,261,2,22.5,2.0,92.0,2.8284271247461903,94.0,90.0,20.75,-3.0,0.0,0.0,0.0,2.0,624.0,272.0,33.0,79.0,0.0,0.0,5.0,281.0,0.0,110.0,0.0,6.0,31.0,0.0,28.0,0.0,0.0,0.0,0.0,26.0,0.0,121.0,16.0,1.0,0.9222222222222223,169.0
DDD,2013J,547584,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,0,-45.0,261,2,22.5,1.0,80.0,0.0,80.0,80.0,8.0,-1.0,0.0,0.0,0.0,1.0,290.0,90.0,14.0,29.0,0.0,0.0,0.0,90.0,0.0,65.0,0.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,62.0,1.0,0.5,0.35555555555555557,45.0
DDD,2013J,547737,F,London Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass,0,-60.0,261,2,22.5,2.0,86.0,8.48528137423857,92.0,80.0,19.5,3.5,1.0,0.0,0.0,2.0,622.0,266.0,50.0,66.0,0.0,0.0,2.0,129.0,0.0,173.0,0.0,7.0,100.0,0.0,30.0,0.0,0.0,0.0,0.0,33.0,0.0,122.0,26.0,1.0,0.8666666666666667,60.0
DDD,2013J,547784,F,South Region,Lower Than A Level,50-60%,0-35,1,120,Y,Fail,0,-32.0,261,2,22.5,2.0,92.0,2.8284271247461903,94.0,90.0,20.65,0.0,0.0,0.0,0.0,2.0,147.0,69.0,26.0,17.0,0.0,0.0,0.0,48.0,0.0,49.0,0.0,3.0,19.0,0.0,14.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,2.0,1.0,0.9177777777777777,32.0
DDD,2013J,548027,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,0,-58.0,261,2,22.5,2.0,67.0,5.656854249492381,71.0,63.0,15.175,-1.5,0.0,0.0,0.0,2.0,1085.0,322.0,48.0,70.0,0.0,0.0,2.0,182.0,316.0,213.0,0.0,0.0,106.0,0.0,40.0,0.0,0.0,0.0,0.0,35.0,0.0,174.0,17.0,1.0,0.6744444444444445,58.0
DDD,2013J,548173,F,East Anglian Region,Lower Than A Level,80-90%,0-35,1,60,N,Fail,0,-49.0,261,2,22.5,2.0,80.5,16.263455967290593,92.0,69.0,18.4,0.0,0.0,0.0,0.0,2.0,823.0,235.0,49.0,52.0,0.0,0.0,14.0,334.0,0.0,160.0,0.0,3.0,143.0,0.0,31.0,0.0,0.0,0.0,0.0,11.0,0.0,108.0,19.0,1.0,0.8177777777777777,49.0
DDD,2013J,548301,F,West Midlands Region,HE Qualification,40-50%,0-35,0,60,N,Pass,0,-141.0,261,2,22.5,2.0,81.5,6.363961030678928,86.0,77.0,18.45,-5.5,0.0,0.0,0.0,2.0,644.0,253.0,31.0,96.0,0.0,0.0,17.0,65.0,0.0,143.0,0.0,0.0,95.0,0.0,27.0,0.0,0.0,0.0,0.0,37.0,0.0,240.0,20.0,1.0,0.82,141.0
DDD,2013J,548825,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,1,-39.0,261,2,22.5,2.0,54.5,16.263455967290593,66.0,43.0,12.55,-9.0,0.0,0.0,0.0,2.0,383.0,163.0,26.0,52.0,0.0,0.0,2.0,94.0,0.0,78.0,0.0,0.0,49.0,0.0,63.0,0.0,0.0,0.0,0.0,15.0,0.0,65.0,17.0,1.0,0.5577777777777778,39.0
DDD,2013J,548851,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,1,-151.0,261,2,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,190.0,21.0,82.0,0.0,0.0,5.0,43.0,0.0,72.0,0.0,2.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,35.0,0.0,117.0,17.0,0.0,0.0,151.0
DDD,2013J,549032,F,South East Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,0,-39.0,261,2,22.5,2.0,86.0,5.656854249492381,90.0,82.0,19.45,-11.5,0.0,0.0,0.0,2.0,367.0,175.0,26.0,49.0,0.0,0.0,1.0,71.0,0.0,46.0,0.0,0.0,91.0,0.0,10.0,0.0,0.0,0.0,0.0,37.0,0.0,109.0,2.0,1.0,0.8644444444444445,39.0
DDD,2013J,549113,M,London Region,A Level or Equivalent,40-50%,0-35,1,90,N,Pass,0,-49.0,261,2,22.5,2.0,85.0,5.656854249492381,89.0,81.0,19.025,0.0,0.0,0.0,0.0,2.0,362.0,154.0,37.0,38.0,0.0,0.0,4.0,5.0,0.0,102.0,0.0,0.0,138.0,0.0,26.0,0.0,0.0,0.0,0.0,16.0,0.0,66.0,5.0,1.0,0.8455555555555555,49.0
DDD,2013J,549160,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,1,-36.0,261,2,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
DDD,2013J,549337,M,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,1,-39.0,261,2,22.5,2.0,41.0,39.59797974644666,69.0,13.0,8.525,3.5,1.0,0.0,0.0,2.0,152.0,50.0,10.0,23.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,7.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,27.0,1.0,1.0,0.3788888888888889,39.0
DDD,2013J,549424,M,South Region,Post Graduate Qualification,90-100%,35-55,1,60,N,Withdrawn,1,-73.0,261,2,22.5,2.0,88.5,2.1213203435596424,90.0,87.0,19.95,-40.0,0.0,2.0,0.0,2.0,31.0,13.0,4.0,2.0,0.0,0.0,0.0,28.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8866666666666666,73.0
DDD,2013J,549601,M,West Midlands Region,Lower Than A Level,20-30%,35-55,0,60,Y,Withdrawn,1,-36.0,261,2,22.5,2.0,96.0,0.0,96.0,96.0,21.6,-2.5,0.0,0.0,0.0,2.0,1660.0,689.0,88.0,176.0,0.0,0.0,16.0,473.0,4.0,529.0,0.0,10.0,120.0,0.0,127.0,0.0,0.0,0.0,0.0,88.0,0.0,255.0,38.0,1.0,0.9600000000000001,36.0
DDD,2013J,550142,F,South East Region,A Level or Equivalent,40-50%,0-35,1,60,N,Withdrawn,1,,261,2,22.5,2.0,66.0,2.8284271247461903,68.0,64.0,14.9,-40.0,0.0,2.0,0.0,2.0,164.0,72.0,21.0,12.0,0.0,0.0,1.0,117.0,0.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,1.0,0.6622222222222223,
DDD,2013J,550331,M,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,0,-203.0,261,2,22.5,2.0,81.0,1.4142135623730951,82.0,80.0,18.25,-1.5,0.0,0.0,0.0,2.0,444.0,182.0,31.0,77.0,0.0,0.0,6.0,16.0,0.0,94.0,0.0,1.0,115.0,0.0,33.0,0.0,0.0,0.0,0.0,57.0,0.0,110.0,12.0,1.0,0.8111111111111111,203.0
DDD,2013J,550380,M,Scotland,Lower Than A Level,70-80%,35-55,0,120,N,Withdrawn,1,-79.0,261,2,22.5,2.0,58.5,9.192388155425117,65.0,52.0,13.0,-1.0,0.0,0.0,0.0,2.0,350.0,190.0,29.0,57.0,0.0,0.0,7.0,84.0,0.0,113.0,0.0,2.0,55.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0,59.0,11.0,1.0,0.5777777777777777,79.0
DDD,2013J,550814,M,South West Region,Lower Than A Level,50-60%,0-35,0,90,N,Pass,0,-132.0,261,2,22.5,2.0,76.0,9.899494936611665,83.0,69.0,16.925,0.0,0.0,0.0,0.0,2.0,254.0,128.0,22.0,57.0,0.0,0.0,2.0,11.0,0.0,56.0,0.0,0.0,27.0,0.0,25.0,0.0,0.0,0.0,0.0,15.0,0.0,112.0,6.0,1.0,0.7522222222222222,132.0
DDD,2013J,551126,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,0,-29.0,261,2,22.5,2.0,64.5,4.949747468305833,68.0,61.0,14.6,-2.0,0.0,0.0,0.0,2.0,363.0,160.0,34.0,56.0,0.0,0.0,2.0,48.0,4.0,93.0,0.0,1.0,74.0,0.0,13.0,0.0,0.0,0.0,0.0,23.0,0.0,95.0,10.0,1.0,0.6488888888888888,29.0
DDD,2013J,551214,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,0,-29.0,261,2,22.5,2.0,93.0,1.4142135623730951,94.0,92.0,20.95,-1.0,0.0,0.0,0.0,2.0,267.0,98.0,27.0,30.0,0.0,0.0,0.0,68.0,0.0,62.0,0.0,5.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,33.0,4.0,1.0,0.9311111111111111,29.0
DDD,2013J,551456,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,0,-81.0,261,2,22.5,2.0,63.0,5.656854249492381,67.0,59.0,14.075,-1.5,0.0,0.0,0.0,2.0,216.0,93.0,19.0,42.0,0.0,0.0,4.0,0.0,0.0,56.0,0.0,0.0,72.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,54.0,11.0,1.0,0.6255555555555555,81.0
DDD,2013J,551674,F,London Region,A Level or Equivalent,30-40%,0-35,1,120,N,Withdrawn,1,-202.0,261,2,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,100.0,11.0,48.0,0.0,0.0,4.0,12.0,5.0,83.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,70.0,17.0,0.0,0.0,202.0
DDD,2013J,551760,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,0,-131.0,261,2,22.5,2.0,52.5,13.435028842544403,62.0,43.0,12.05,2.5,1.0,0.0,0.0,2.0,321.0,93.0,28.0,16.0,0.0,0.0,0.0,133.0,0.0,63.0,0.0,0.0,104.0,0.0,11.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,1.0,0.5355555555555556,131.0
DDD,2013J,551774,M,London Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,1,-39.0,261,2,22.5,1.0,24.0,0.0,24.0,24.0,3.0,22.0,1.0,0.0,0.0,1.0,89.0,25.0,5.0,15.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,10.0,0.0,0.5,0.13333333333333333,39.0
DDD,2013J,552003,F,London Region,A Level or Equivalent,90-100%,35-55,0,120,N,Withdrawn,1,-203.0,261,2,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0
DDD,2013J,552192,M,East Midlands Region,Lower Than A Level,20-30%,0-35,1,90,N,Withdrawn,1,-148.0,261,2,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,148.0
DDD,2013J,552282,M,East Midlands Region,HE Qualification,30-40%,35-55,0,60,N,Fail,0,-186.0,261,2,22.5,2.0,58.0,2.8284271247461903,60.0,56.0,13.0,-0.5,0.0,0.0,0.0,2.0,149.0,50.0,14.0,28.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,0.0,72.0,0.0,19.0,0.0,0.0,0.0,0.0,13.0,0.0,27.0,0.0,1.0,0.5777777777777777,186.0
DDD,2013J,552313,F,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Pass,0,-43.0,261,2,22.5,2.0,82.5,6.363961030678928,87.0,78.0,18.45,-2.0,0.0,0.0,0.0,2.0,370.0,180.0,22.0,74.0,0.0,0.0,4.0,84.0,0.0,95.0,0.0,4.0,54.0,0.0,29.0,0.0,0.0,0.0,0.0,30.0,0.0,60.0,10.0,1.0,0.82,43.0
DDD,2013J,552537,M,Scotland,A Level or Equivalent,70-80%,0-35,0,120,Y,Pass,0,-56.0,261,2,22.5,2.0,90.0,7.0710678118654755,95.0,85.0,20.125,-0.5,0.0,0.0,0.0,2.0,168.0,59.0,17.0,20.0,0.0,0.0,1.0,13.0,0.0,45.0,0.0,2.0,64.0,0.0,17.0,0.0,0.0,0.0,0.0,12.0,0.0,14.0,0.0,1.0,0.8944444444444445,56.0
DDD,2013J,552747,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,0,-134.0,261,2,22.5,2.0,91.0,1.4142135623730951,92.0,90.0,20.5,-3.0,0.0,0.0,0.0,2.0,1530.0,518.0,75.0,127.0,0.0,0.0,13.0,446.0,6.0,357.0,0.0,16.0,56.0,0.0,221.0,0.0,0.0,0.0,0.0,40.0,0.0,308.0,67.0,1.0,0.9111111111111111,134.0
